nutrition_ID,country_code,age_ID,variable_ID,median,lowerci_95,upperci_95,country_numeric
6662,WSM,2,6,6.43922126975847,2.21252933875464,21.729067802399,882
6663,WSM,4,6,8.31457589228484,2.88961586727108,26.7261374093829,882
6664,WSM,5,6,8.93382943852804,3.24595934741471,27.8716442318691,882
6665,WSM,6,6,9.13767231647431,3.28222062700405,29.1352710198015,882
6666,WSM,7,6,10.6252101951093,5.19699097257728,24.1673378141504,882
6667,YEM,1,6,1.48313655307406,0.144190034683673,15.4277951905499,887
6668,YEM,2,6,3.31303396247123,0.565527815439377,22.2495232684652,887
6669,YEM,4,6,10.6526837048274,2.94064315859244,43.3730069676539,887
6670,YEM,5,6,15.0846123609082,4.64208580362065,56.4881342856108,887
6671,YEM,6,6,17.6839218114229,5.31420002341948,65.9314331084439,887
6672,YEM,7,6,20.3465558659349,8.26144022422013,45.5669258551014,887
6673,ZAF,1,6,6.30976206162252,4.62933070455138,8.57881512344913,710
6674,ZAF,2,6,16.0152715972561,12.254951167351,20.8354125369899,710
6675,ZAF,4,6,61.6218111958029,47.8003805803015,79.0601535847767,710
6676,ZAF,5,6,83.2639703088005,64.5184352672542,107.402078192812,710
6677,ZAF,6,6,88.1975853913339,69.0693475773918,112.820577878993,710
6678,ZAF,7,6,68.5576091720619,54.5537297930108,86.6343947378361,710
6679,ZMB,1,6,5.56194832051823,2.16076292876975,16.1310117625605,894
6680,ZMB,2,6,14.1471108990516,5.84277258703568,38.0700473586067,894
6681,ZMB,4,6,52.2454588633749,21.4253994397485,105.633908801944,894
6682,ZMB,5,6,66.8824189184661,28.9914276861889,122.464530794211,894
6683,ZMB,6,6,69.5637648142072,30.9906538031241,126.804757515857,894
6684,ZMB,7,6,55.6995246298288,31.5725558162502,89.8995332416641,894
6685,ZWE,1,6,15.5362681485575,11.2082333885919,21.5401982383071,716
6686,ZWE,2,6,39.2836379072175,29.1266217422043,53.3440791806874,716
6687,ZWE,4,6,149.035521556283,110.933503882375,184.309374264538,716
6688,ZWE,5,6,183.053091349364,147.08741137244,195.0,716
6689,ZWE,6,6,187.585372907744,155.936657757905,195.0,716
6690,ZWE,7,6,152.403583009903,121.333175224371,173.440031314302,716
6691,GGG,1,6,16.269485,11.412782,23.905043,
6692,GGG,2,6,24.153202,18.789158,32.155682,
6693,GGG,4,6,47.258503,40.03194,55.619678,
6694,GGG,5,6,54.972351,47.037693,63.332958,
6695,GGG,6,6,56.685654,48.735126,64.423347,
6696,GGG,7,6,48.889793,43.094841,54.397671,
6697,AFG,1,7,0.489568744773525,0.0740739928590711,4.1942262940381,004
6698,AFG,2,7,0.871014658805655,0.141796874323924,6.81598464577735,004
6699,AFG,4,7,1.95894813232618,0.350879840505355,14.5771396598456,004
6700,AFG,5,7,2.33274847847549,0.407495319605643,15.9352468129219,004
6701,AFG,6,7,2.34303572348399,0.413393582641491,16.327004676018,004
6702,AFG,7,7,2.2383170469671,0.521516364782674,11.3678693625047,004
6703,AGO,1,7,0.366065580568773,0.0985689186992622,1.54873042769414,024
6704,AGO,2,7,0.709421220338713,0.196726211724461,2.83297207971128,024
6705,AGO,4,7,1.79497165576296,0.533004891895883,6.62874906580543,024
6706,AGO,5,7,2.21483821182469,0.67220668549308,8.24935887072426,024
6707,AGO,6,7,2.24787641293415,0.67190775576501,8.39530053635973,024
6708,AGO,7,7,1.83442419770699,0.683887172997319,5.14277704830995,024
6709,ALB,1,7,13.3513401147816,4.94179841046376,35.9151108000482,008
6710,ALB,2,7,26.2500347723507,10.635335487423,57.2452126004457,008
6711,ALB,4,7,61.9609739339467,30.5529424086363,98.2361351433606,008
6712,ALB,5,7,73.5670245970922,39.4520855252345,109.077998629251,008
6713,ALB,6,7,78.7029164254571,43.5435989610911,112.309272466643,008
6714,ALB,7,7,73.4370678793932,50.1899336730799,96.0721276818078,008
6715,ARE,1,7,6.32980993966422,1.35973641762072,31.3879810206813,784
6716,ARE,2,7,12.5327413362915,3.05522717626762,47.9106020871607,784
6717,ARE,4,7,33.0409742462188,8.55348145843396,82.3635082252674,784
6718,ARE,5,7,41.1317621597245,11.1018365522933,92.8120163811092,784
6719,ARE,6,7,43.784423000959,12.8515554793998,95.5557098376583,784
6720,ARE,7,7,38.3695652310023,14.432459769867,77.0813327605729,784
6721,ARG,1,7,4.2586303464583,2.99283244975264,5.72086015466625,032
6722,ARG,2,7,8.63183156868829,6.69722255564581,10.800595942224,032
6723,ARG,4,7,24.3129066801715,20.4187083710871,28.7465042827978,032
6724,ARG,5,7,30.8769664276779,25.9390580131112,36.5279261113337,032
6725,ARG,6,7,32.8295136094676,27.7245329373128,38.6842400469327,032
6726,ARG,7,7,24.1817763771211,20.5191820491756,28.1631862812377,032
6727,ARM,1,7,31.5777818195261,10.8562184789449,77.5562659754939,051
6728,ARM,2,7,57.5260150504489,23.0013890827027,106.183170739123,051
6729,ARM,4,7,99.3997445956369,56.721043356221,128.921395888878,051
6730,ARM,5,7,109.284938589857,67.4225629798374,129.879963922879,051
6731,ARM,6,7,112.607709224909,71.1962269971526,130.0,051
6732,ARM,7,7,105.883031877815,80.5237662840006,122.055324892766,051
6733,ATG,1,7,7.82315144271321,2.99466254935563,22.226124639916,028
6734,ATG,2,7,15.2992690284013,6.05443062401984,40.7267491302977,028
6735,ATG,4,7,40.6540295801617,17.6013255880261,78.7137402246155,028
6736,ATG,5,7,48.9496501262086,21.9496306349174,90.32429423324892,028
6737,ATG,6,7,51.0724358088633,23.0322749534792,93.7173525665542,028
6738,ATG,7,7,40.500347742612,23.0049548473204,67.1813251479677,028
6739,AUS,1,7,2.388515426261,1.92470485365708,2.93648030941602,036
6740,AUS,2,7,4.80177877124344,3.961479273295,5.78177755324081,036
6741,AUS,4,7,13.248199433389,11.011918866165,15.7980404629041,036
6742,AUS,5,7,17.1203975882333,14.2507776661348,20.4740296761052,036
6743,AUS,6,7,18.8607917365617,15.6882123479134,22.5854611851623,036
6744,AUS,7,7,16.1607091483665,13.4150195273798,19.3292194887745,036
6745,AUT,1,7,8.22486637132385,4.07035297560381,16.4382348770536,040
6746,AUT,2,7,16.5529319758083,8.2358464306938,32.9017167266292,040
6747,AUT,4,7,45.6923291784266,22.8155802620524,89.6670662083746,040
6748,AUT,5,7,59.1382070388028,29.450748190505,113.091791029836,040
6749,AUT,6,7,65.171465205466,32.5327122512385,121.086570878702,040
6750,AUT,7,7,56.3143193948204,28.1267080943737,107.332881772338,040
6751,AZE,1,7,27.2743455639626,10.4517348268434,62.9612718196075,031
6752,AZE,2,7,49.5844059049757,21.7168324832666,90.6220201436286,031
6753,AZE,4,7,92.5823588739337,53.53377693296,122.971897470325,031
6754,AZE,5,7,102.791291250612,63.8089282941568,127.009320171199,031
6755,AZE,6,7,106.909179935347,69.6676088548485,128.859582470031,031
6756,AZE,7,7,100.09127853328,75.0208003015854,117.304077292283,031
6757,BDI,1,7,1.03127826882679,0.264108694701831,4.89671066341813,108
6758,BDI,2,7,2.03555543137917,0.555705598489699,9.26014448531752,108
6759,BDI,4,7,5.20593180854595,1.38360510557442,22.9963176275345,108
6760,BDI,5,7,6.46521837890038,1.78130773692142,25.9716950978636,108
6761,BDI,6,7,6.58316434424246,1.82956616250468,27.3501012028786,108
6762,BDI,7,7,5.66561403137968,2.1850151177732,15.4750547517563,108
6763,BEL,1,7,4.15488135463294,3.38800039677181,5.12052998335097,056
6764,BEL,2,7,8.34725878046266,6.95003159355084,10.1089711312837,056
6765,BEL,4,7,23.0736420890871,19.4484869242809,27.5562005004888,056
6766,BEL,5,7,29.8404991700629,25.1858428083233,35.5699973436821,056
6767,BEL,6,7,32.9096712265113,27.762952572991,39.2070512137641,056
6768,BEL,7,7,28.2516931797652,23.8585059336303,33.4932256692864,056
6769,BEN,1,7,5.48068549738124,1.25558642854377,27.2388502040938,204
6770,BEN,2,7,10.2655766415983,2.56646509296298,44.7156103576174,204
6771,BEN,4,7,26.2100847470843,6.95368884187925,79.182207888091,204
6772,BEN,5,7,31.6751321101069,8.73851356839059,89.6467085192899,204
6773,BEN,6,7,32.0909965190441,8.36844518392532,88.949828289789,204
6774,BEN,7,7,25.9274493557446,8.87136576470527,64.3411070041987,204
6775,BFA,1,7,1.58607694315021,0.350705924617988,8.85894837175417,854
6776,BFA,2,7,3.03356845990767,0.685814494341579,14.8938501039353,854
6777,BFA,4,7,8.01486402424904,1.79250225299745,35.8602672874222,854
6778,BFA,5,7,9.69016649793635,2.16857156539953,41.4802220559521,854
6779,BFA,6,7,10.0026376925242,2.33971936215242,45.682423481113,854
6780,BFA,7,7,8.11169678616953,2.25953136491131,28.3451830186822,854
6781,BGD,1,7,0.093526141738911,0.0535895261568665,0.290330691927472,050
6782,BGD,2,7,0.172624026562213,0.110486069746272,0.360080464900526,050
6783,BGD,4,7,0.406143902678475,0.295562649309864,0.571224472493801,050
6784,BGD,5,7,0.480819742174068,0.356674539043606,0.661856683154796,050
6785,BGD,6,7,0.487146250912924,0.370699323553447,0.646729365852568,050
6786,BGD,7,7,0.397184670434531,0.319050772634838,0.503045369816732,050
6787,BGR,1,7,4.40610796577809,3.07158228826695,6.2003505607747,100
6788,BGR,2,7,8.90717515480785,6.8085686770273,11.6463194111271,100
6789,BGR,4,7,24.9604743753766,19.7177090480805,31.3444182977228,100
6790,BGR,5,7,32.9414339500433,25.8706769908849,41.5170681611013,100
6791,BGR,6,7,37.470112333312,29.5388641038547,47.1121501657018,100
6792,BGR,7,7,33.6121428022357,26.8901449253105,41.8672699220703,100
6793,BHR,1,7,4.08730545332821,0.914695522006102,19.2673355667612,048
6794,BHR,2,7,8.05582836550987,2.07387707373109,31.7506834365961,048
6795,BHR,4,7,21.6001840384253,6.52184583323721,62.1484359406071,048
6796,BHR,5,7,27.6181063653227,8.41273074514914,71.7822471074915,048
6797,BHR,6,7,29.9666688604175,9.087071687864173,71.9907422889652,048
6798,BHR,7,7,25.7237187253051,11.0670088867205,53.7126680975852,048
6799,BHS,1,7,3.27281351709198,1.05677774907806,11.6142727320507,044
6800,BHS,2,7,6.70465413333683,2.23556755573403,22.9642719528266,044
6801,BHS,4,7,18.8387274427389,6.30087671803559,52.4534130835366,044
6802,BHS,5,7,23.5365981752963,8.10587499996593,62.5454343321262,044
6803,BHS,6,7,25.2770443578578,8.51174602812894,64.4893903159552,044
6804,BHS,7,7,20.2661521826795,9.655107018454553,42.7634703437002,044
6805,BIH,1,7,3.60837696394567,2.14788380970443,5.80863293379555,070
6806,BIH,2,7,7.28675466393836,4.7230324154349,11.0117974552948,070
6807,BIH,4,7,20.4511994195978,13.9657455877609,29.6965372052376,070
6808,BIH,5,7,26.9528415828143,18.5511392838602,39.0530440304866,070
6809,BIH,6,7,30.6520323246879,21.1308588788213,44.0969086745857,070
6810,BIH,7,7,27.7581836572495,19.444320858112,39.2139487342655,070
6811,BLR,1,7,5.38692174939764,2.0265188290117,16.2215347759453,112
6812,BLR,2,7,10.6777044443944,4.31337379156263,30.357017594437,112
6813,BLR,4,7,29.8303313730141,12.3606103762403,64.4077436804946,112
6814,BLR,5,7,38.1879267160086,15.8315717611905,76.1726395455038,112
6815,BLR,6,7,42.4720878518947,17.9121301470456,81.4464041885519,112
6816,BLR,7,7,39.4728341158888,23.3547921576478,60.5051821211844,112
6817,BLZ,1,7,11.3927470184741,4.09644608748397,34.6010545405596,084
6818,BLZ,2,7,22.4490487121518,8.35874372992089,58.6810329242496,084
6819,BLZ,4,7,55.6045925928104,23.2698262579058,100.682678218736,084
6820,BLZ,5,7,65.3909361813936,28.6478206122114,108.792091386386,084
6821,BLZ,6,7,67.4261442144354,30.6146453321859,111.964452575433,084
6822,BLZ,7,7,56.4353508889255,33.9584561133896,84.5012097767,084
6823,BOL,1,7,2.67414490777857,0.991930505112271,8.31794915646711,068
6824,BOL,2,7,5.44111076420963,2.04868048471862,15.9326742780719,068
6825,BOL,4,7,15.3924243761756,5.84058294693027,38.5766182653477,068
6826,BOL,5,7,19.230396543841,7.44958467753731,46.7437425934686,068
6827,BOL,6,7,20.3744578150319,8.20233329966396,47.8639674006277,068
6828,BOL,7,7,16.4573798777201,8.407661937107,32.5871294334158,068
6829,BRA,1,7,7.29780833694559,4.92458187111025,10.1847096273309,076
6830,BRA,2,7,14.8303365976285,11.0293039797329,19.2785653906718,076
6831,BRA,4,7,41.6678039233135,33.529959860566,51.0245180886207,076
6832,BRA,5,7,52.949054017096,43.0329580306474,64.6101362333558,076
6833,BRA,6,7,56.2360386604671,46.1053257562156,68.2045740813296,076
6834,BRA,7,7,42.0306663122113,34.5522038230808,50.5295893293621,076
6835,BRB,1,7,2.24794072371414,1.36564978677719,3.62752389418343,052
6836,BRB,2,7,4.56422659619922,2.95939273568331,7.04103189526527,052
6837,BRB,4,7,12.8231512542826,8.62904490103878,19.0470597431712,052
6838,BRB,5,7,16.3125932397414,10.9485196951652,24.1393302961737,052
6839,BRB,6,7,17.3595723499106,11.6866175094611,25.5958083028153,052
6840,BRB,7,7,12.4097711606324,8.51211545394886,17.9827110373237,052
6841,BRN,1,7,31.3943015729882,10.7615073231071,74.0481716679364,096
6842,BRN,2,7,53.2774392427182,20.5532814216946,96.9698127058187,096
6843,BRN,4,7,90.7444454421087,49.1600223200311,123.059025048567,096
6844,BRN,5,7,93.9606198643834,52.4720631120232,124.67350622633,096
6845,BRN,6,7,87.9289321134302,46.1566989334453,121.270592914528,096
6846,BRN,7,7,55.6338992771951,32.5814183507437,83.2328737820765,096
6847,BTN,1,7,0.409807437698663,0.0709414123991405,3.14380014521095,064
6848,BTN,2,7,0.733811518517548,0.141240516741427,4.63916217441975,064
6849,BTN,4,7,1.66044213505617,0.337074743008738,9.79411174918772,064
6850,BTN,5,7,1.92948268977144,0.384127215854151,11.9641837745422,064
6851,BTN,6,7,1.95682572192043,0.396769317405866,11.1654282654415,064
6852,BTN,7,7,1.80306983065093,0.458258567503637,7.9788999569378,064
6853,BWA,1,7,2.21123872634288,0.613998431685024,9.0271861464194,072
6854,BWA,2,7,4.18844031737513,1.19331447256125,15.5955704581411,072
6855,BWA,4,7,10.8631108135355,3.10177628434371,34.315537338083,072
6856,BWA,5,7,13.40346119136,4.05070666975899,41.5314824150123,072
6857,BWA,6,7,13.8225560197947,4.27607895735317,41.2688654830548,072
6858,BWA,7,7,10.822939487981,4.06845000678252,27.3750668517722,072
6859,CAF,1,7,1.09859904317032,0.249175273004413,5.41132189465206,140
6860,CAF,2,7,2.15173297314618,0.532720114132054,10.0105177309537,140
6861,CAF,4,7,5.66503865014871,1.39006469369141,23.3186662460955,140
6862,CAF,5,7,6.7111756452418,1.75821374733201,30.4171885604259,140
6863,CAF,6,7,7.00349178869937,1.74641472444067,29.4621067809146,140
6864,CAF,7,7,5.74919722315748,1.80308077600081,19.1000079215003,140
6865,CAN,1,7,3.44071529337687,2.95728249541791,3.99604837182505,124
6866,CAN,2,7,6.91417871821327,6.11823476792594,7.80262672025809,124
6867,CAN,4,7,19.0848536604098,17.2140098755704,21.1611609078704,124
6868,CAN,5,7,24.6658616926851,22.2593696654591,27.4196451461656,124
6869,CAN,6,7,27.2135875796691,24.5378495705787,30.2085727682706,124
6870,CAN,7,7,23.4668029187694,21.2927858467565,25.9647891164429,124
6871,CHE,1,7,3.02737873915833,2.38706268260795,3.84406809418305,756
6872,CHE,2,7,6.07854761440426,4.8563033848416,7.60272159418489,756
6873,CHE,4,7,16.811016290368,13.5198450889332,20.9623405431539,756
6874,CHE,5,7,21.7061888944156,17.4583831843989,27.1370038739658,756
6875,CHE,6,7,23.9289081158326,19.2537640446236,29.8342975502567,756
6876,CHE,7,7,20.6425240219991,16.6642193340993,25.573647482147,756
6877,CHL,1,7,9.478377174109887,5.63840307824172,15.8036512482833,152
6878,CHL,2,7,19.1892882638692,12.2467254496086,30.8177837183779,152
6879,CHL,4,7,54.1926311073383,35.9438927567926,84.6082658815104,152
6880,CHL,5,7,68.9089316145427,45.5904201989928,103.9836984124,152
6881,CHL,6,7,73.2643279632145,48.6902037996465,108.952148124717,152
6882,CHL,7,7,54.0051463053842,35.8625217234057,83.614118904654,152
6883,CHN,1,7,2.33192162715784,1.63290127561284,3.82466709392489,156
6884,CHN,2,7,4.48805943986273,3.39860616811563,6.33672103302846,156
6885,CHN,4,7,11.3583075682077,9.285148931714613,14.0311428147478,156
6886,CHN,5,7,12.2871023358416,10.0455174266536,15.0791408480784,156
6887,CHN,6,7,10.2785109792456,8.40797119004722,12.5659663407,156
6888,CHN,7,7,4.82668073859793,3.97640189762527,5.86934298094941,156
6889,CIV,1,7,1.09871620769885,0.286749212398754,4.83091264236358,384
6890,CIV,2,7,2.09657953194058,0.578071735279868,8.70094750418147,384
6891,CIV,4,7,5.39922508528072,1.57709650525508,21.0802675361924,384
6892,CIV,5,7,6.6886105441613,1.91210336951123,25.9485831480788,384
6893,CIV,6,7,6.84211757213092,2.1167478015234,25.3039712061464,384
6894,CIV,7,7,5.55856745252641,2.09051511465313,15.8710163324297,384
6895,CMR,1,7,0.632946310431498,0.172568775921287,2.73154350245789,120
6896,CMR,2,7,1.20106428136903,0.357663847771046,4.78069343364369,120
6897,CMR,4,7,3.08446008287785,0.94492430109748,12.0770925506591,120
6898,CMR,5,7,3.87619221003595,1.16957640363967,13.8259456235599,120
6899,CMR,6,7,3.89597282178598,1.21152621235781,14.3884862327635,120
6900,CMR,7,7,3.18861050800801,1.19184483170244,9.465335291569907,120
6901,COD,1,7,6.52336602188278,1.70647042397027,27.5679088488603,180
6902,COD,2,7,12.4973192630679,3.61534406868705,43.1667483982569,180
6903,COD,4,7,31.2366356864254,9.39905133363105,80.7837685924893,180
6904,COD,5,7,37.7277255309052,11.694919171173,87.2842507264611,180
6905,COD,6,7,38.0573720178628,12.339294853099,86.7882562109786,180
6906,COD,7,7,30.415547801581,12.3659860821667,64.0157664145851,180
6907,COG,1,7,5.98766903028705,1.51891047307283,25.5118262796308,178
6908,COG,2,7,11.634108035919,3.3609065084012,41.2542611676486,178
6909,COG,4,7,29.4864946589577,9.23454585835276,74.667378924364,178
6910,COG,5,7,35.5179060895536,11.4469103574036,82.2672005800746,178
6911,COG,6,7,36.0654452040998,11.6716665751988,83.1601707324821,178
6912,COG,7,7,28.609624693904,11.36874983309,60.6193852648895,178
6913,COL,1,7,13.2158132344985,8.64510135424784,19.1440413539053,170
6914,COL,2,7,26.9143330123379,19.2708256525994,36.7819619654458,170
6915,COL,4,7,75.8644089101316,57.1287909195055,99.465879177918,170
6916,COL,5,7,96.0745563526753,73.1787950295339,118.424280138398,170
6917,COL,6,7,101.590775961377,78.3347909562238,120.483909992584,170
6918,COL,7,7,76.9449037108364,59.6392645714529,96.1245268441338,170
6919,COM,1,7,1.19609689473787,0.31663931407346,5.1453097364428,174
6920,COM,2,7,2.28506080166828,0.68098494052535,8.80200119125745,174
6921,COM,4,7,5.95919780957041,1.77193118555221,21.0227007710346,174
6922,COM,5,7,7.13565314253956,2.2895401760544,25.8570998010291,174
6923,COM,6,7,7.45975817105331,2.32924379825995,25.7081067384812,174
6924,COM,7,7,6.0831888992412,2.4446798772073,15.7945267888918,174
6925,CPV,1,7,1.37396528234688,0.379245444489034,5.78985259199088,132
6926,CPV,2,7,2.69525398202531,0.765405472875394,10.8124917656711,132
6927,CPV,4,7,6.97113427263633,2.0963091837025,26.8695724026748,132
6928,CPV,5,7,8.47247956200916,2.61473818007939,30.4469329905262,132
6929,CPV,6,7,8.72858589339947,2.68111301048522,32.0555543309944,132
6930,CPV,7,7,7.08658447119348,2.90459957793527,17.7467957277402,132
6931,CRI,1,7,8.77345743601543,3.17171246859016,28.1701883709084,188
6932,CRI,2,7,17.8083873959213,6.61050514916886,48.7026781766216,188
6933,CRI,4,7,46.3493150609531,19.0804399521198,86.9149515644893,188
6934,CRI,5,7,55.7340418748543,23.9216268192027,96.6053126308631,188
6935,CRI,6,7,57.7412330266883,25.1135207349751,98.3814334016799,188
6936,CRI,7,7,46.0912667250457,26.4805959724409,74.9096664218673,188
6937,CUB,1,7,7.79234867595938,2.70086836594203,25.0088709044924,192
6938,CUB,2,7,15.8816148234747,5.68640699478493,44.7564786460379,192
6939,CUB,4,7,42.1790044911176,16.2517261693434,84.3843185782096,192
6940,CUB,5,7,50.6633779541921,19.6120548371832,92.42425666402572,192
6941,CUB,6,7,53.7534560872981,21.9575021871832,94.8524055499706,192
6942,CUB,7,7,40.875565885354,21.9355592003618,69.0752436217615,192
6943,CYP,1,7,1.41280447605113,0.794102066640483,2.50920229862365,196
6944,CYP,2,7,2.83598968496255,1.58290465260619,4.989694874386,196
6945,CYP,4,7,7.86165598478853,4.42999313299331,13.6430832418875,196
6946,CYP,5,7,10.1577695770942,5.73706318331261,17.7153722802692,196
6947,CYP,6,7,11.2076115303762,6.32317378098669,19.5927930113367,196
6948,CYP,7,7,9.758993463004233,5.50245414095922,17.0192432562771,196
6949,CZE,1,7,5.66218287468067,2.2485791489662,16.5475610564733,203
6950,CZE,2,7,11.5719971179936,4.70062372307662,30.6869187051199,203
6951,CZE,4,7,31.2883932932469,13.2339405291676,65.6919164182274,203
6952,CZE,5,7,40.6554884502224,17.3963031761073,75.6943115955153,203
6953,CZE,6,7,44.7520794758744,19.4692637239171,79.9593124692771,203
6954,CZE,7,7,41.7142991800311,25.5355231598979,62.1101524809109,203
6955,DEU,1,7,9.091669775876753,7.61852928934301,10.8931487074231,276
6956,DEU,2,7,18.2642357333873,15.6892082122923,21.2610233937309,276
6957,DEU,4,7,50.5879256952724,44.2047247873882,57.6156267546572,276
6958,DEU,5,7,65.3688647295673,57.2317087405686,74.6359417917609,276
6959,DEU,6,7,72.1140855144215,63.0813366103291,82.3768736007001,276
6960,DEU,7,7,61.9345545040261,54.0304392155039,70.7055386646266,276
6961,DJI,1,7,4.50409539551196,1.13097694366596,21.0038790115601,262
6962,DJI,2,7,8.89391151078914,2.24297535780457,34.7292609474591,262
6963,DJI,4,7,22.0553892278152,6.0248931842739,69.9792109878506,262
6964,DJI,5,7,26.6833245104333,7.41451041632439,78.2478792012686,262
6965,DJI,6,7,27.7481316590485,8.0178832740786,78.0309582646743,262
6966,DJI,7,7,22.5314826312815,8.66269504671404,52.0468191602868,262
6967,DMA,1,7,2.02425310676849,0.721132401430379,6.2047346598423,212
6968,DMA,2,7,4.14787912426041,1.56912344622669,13.3096356734575,212
6969,DMA,4,7,11.6633342751323,4.25152595820219,34.5056427087587,212
6970,DMA,5,7,14.6278856539134,5.47671637762399,39.7939548098594,212
6971,DMA,6,7,15.7009275403553,5.9178388214472,41.7366110144035,212
6972,DMA,7,7,12.4050465304559,6.13641960247989,25.8247065245368,212
6973,DNK,1,7,5.13551549651692,2.1717375043929,15.3422921664397,208
6974,DNK,2,7,10.3505157156987,4.29071122918727,31.2291907634345,208
6975,DNK,4,7,28.0063184660429,12.1902523772737,62.8510506265396,208
6976,DNK,5,7,35.9269652944536,14.950307674015,75.5730883058601,208
6977,DNK,6,7,40.1138310685809,16.5221826616174,77.4974829025549,208
6978,DNK,7,7,36.0542895290512,23.5018910956636,52.6665436480847,208
6979,DOM,1,7,6.35361738895166,2.29238176708601,20.9570628497393,214
6980,DOM,2,7,12.941048527028,4.84414303756643,36.8194812812369,214
6981,DOM,4,7,34.9631297046617,13.3942926592719,74.8128116020845,214
6982,DOM,5,7,43.1249451695991,18.029350576903,84.5853779377814,214
6983,DOM,6,7,45.3474818945623,18.0870263815458,86.3073622753264,214
6984,DOM,7,7,36.3934225504243,20.1136685844096,62.1074115784899,214
6985,DZA,1,7,1.60352957333172,0.367516773487603,7.95593855957126,012
6986,DZA,2,7,3.14929612852633,0.830991588897139,12.5348576739859,012
6987,DZA,4,7,8.50554410894952,2.58201708242935,31.2776129658002,012
6988,DZA,5,7,10.7328252085225,3.3424745298339,36.7932460887277,012
6989,DZA,6,7,11.5465873223189,3.53868034024218,37.6467347693598,012
6990,DZA,7,7,9.6786107180556,3.81252238087176,23.2727373665548,012
6991,ECU,1,7,0.699637824532834,0.415266285617608,1.15700943354754,218
6992,ECU,2,7,1.42889715399718,0.853495128268695,2.3437413100076,218
6993,ECU,4,7,4.04704791097717,2.32308795910828,6.75559854736,218
6994,ECU,5,7,5.12647868580275,2.91193698240371,8.70704129035357,218
6995,ECU,6,7,5.45334965569338,3.08907142813371,9.24089917933253,218
6996,ECU,7,7,4.10658459588204,2.35713024180395,6.92810711034624,218
6997,EGY,1,7,1.24042807911621,0.306434543532321,5.43875243012406,818
6998,EGY,2,7,2.45100157340978,0.662990806704603,9.53890513492979,818
6999,EGY,4,7,6.52849025675345,2.14639791822733,22.1382284383964,818
7000,EGY,5,7,8.41147817884483,2.74718737497249,26.4704469986126,818
7001,EGY,6,7,9.10307202243174,2.87742896817058,28.5454163093791,818
7002,EGY,7,7,7.35813860863613,2.98571849936455,18.4328984681802,818
7003,ERI,1,7,1.05544594405698,0.286299083695414,4.23351052426754,232
7004,ERI,2,7,2.03623532869492,0.616277321357541,7.5848161672439,232
7005,ERI,4,7,5.20294221953383,1.62880910666638,18.438714561798,232
7006,ERI,5,7,6.37900943527553,1.99052229123028,21.780087266307,232
7007,ERI,6,7,6.57682205984302,2.11230208398957,22.3816795098033,232
7008,ERI,7,7,5.32316856719832,2.16378139128418,13.9081715104844,232
7009,ESP,1,7,4.7479935992261,3.06295190792941,7.39181183781463,724
7010,ESP,2,7,9.53075638123965,6.14816842308117,14.8230838806738,724
7011,ESP,4,7,26.2732790833388,17.0021087758726,40.9189087778086,724
7012,ESP,5,7,33.9351625882882,21.9868931637124,52.7534582668224,724
7013,ESP,6,7,37.3866423812829,24.2113094741497,58.3961635604619,724
7014,ESP,7,7,32.2217411551072,20.9658644230066,50.4961424992945,724
7015,EST,1,7,11.7395287295889,7.58075892712445,17.4806698060862,233
7016,EST,2,7,23.7617000256522,17.0976879105677,32.2061540058214,233
7017,EST,4,7,66.4284824788453,52.5031659618004,83.5070004767535,233
7018,EST,5,7,87.67356888385,70.0255806867775,108.088699924264,233
7019,EST,6,7,99.22120653373888,80.0929429272838,116.780930611617,233
7020,EST,7,7,88.0280850869668,72.2178693607989,104.243193846384,233
7021,ETH,1,7,5.00658631151076,0.9531153034050112,31.1023213617246,231
7022,ETH,2,7,9.490911014084388,1.82306994522776,49.5423553753787,231
7023,ETH,4,7,24.2737348594212,4.75223731312708,85.7761193244071,231
7024,ETH,5,7,29.5323226550283,6.06626700670251,94.7090100331074,231
7025,ETH,6,7,29.579221320551,6.03932954225538,95.44031943072308,231
7026,ETH,7,7,24.5859379737523,5.98589993965879,71.6004053321326,231
7027,FIN,1,7,8.55766038573322,7.06789341128001,10.2733159955963,246
7028,FIN,2,7,17.206804388506,14.5148940209611,20.3083845887044,246
7029,FIN,4,7,47.492272196282,40.5691306164038,55.4468866017886,246
7030,FIN,5,7,61.3783086903137,52.5506164193099,71.710768674888,246
7031,FIN,6,7,67.6724609247126,58.0863970479732,79.1415031504584,246
7032,FIN,7,7,57.997484731241,50.0109747495532,67.5512084127848,246
7033,FJI,1,7,4.88969957867405,1.77581079135131,16.1481580940849,242
7034,FJI,2,7,9.44068660134686,3.51678659564602,26.8718112045523,242
7035,FJI,4,7,23.3206871524738,9.17941385061169,53.716086686277,242
7036,FJI,5,7,25.0501010785466,9.64001407468586,55.9432111655287,242
7037,FJI,6,7,21.0611092428194,8.39866580322665,49.2216081880337,242
7038,FJI,7,7,12.9463540887116,6.32823551788099,26.6963803396646,242
7039,FRA,1,7,4.65175263362026,3.97886068917616,5.39423079413798,250
7040,FRA,2,7,9.34130914625057,8.23990689137266,10.5971892634277,250
7041,FRA,4,7,25.7904290881303,23.2453616845616,28.6115285513841,250
7042,FRA,5,7,33.3145665228782,30.0857177471725,36.9311064418562,250
7043,FRA,6,7,36.6928461799369,33.2203960443785,40.72099721056,250
